loss,accuracy,val_loss,val_accuracy
0.6079164147377014,0.6608494520187378,0.5207735300064087,0.7233333587646484
0.46375131607055664,0.7970983982086182,0.44846293330192566,0.7866666913032532
0.41204434633255005,0.8212783932685852,0.4193352162837982,0.8066666722297668
0.38375258445739746,0.8385197520256042,0.39455875754356384,0.800000011920929
0.3648811876773834,0.8477712273597717,0.40109488368034363,0.8333333134651184
0.3565051853656769,0.8406223654747009,0.37447410821914673,0.8199999928474426
0.3386581838130951,0.8540790677070618,0.37011000514030457,0.8066666722297668
0.3318316340446472,0.8528174757957458,0.3742930293083191,0.846666693687439
0.3210148513317108,0.8622792363166809,0.36603835225105286,0.8166666626930237
0.3167118430137634,0.8645920753479004,0.3670178949832916,0.8366666436195374
0.3080369532108307,0.8687973022460938,0.3633226752281189,0.8166666626930237
0.3089524805545807,0.8675357699394226,0.36289381980895996,0.8199999928474426
0.2968132495880127,0.8778384923934937,0.3561619520187378,0.8133333325386047
0.2926756739616394,0.8774179816246033,0.3539677858352661,0.8199999928474426
0.2938643991947174,0.8757359385490417,0.36484432220458984,0.8299999833106995
0.29224327206611633,0.8719512224197388,0.3532847464084625,0.8299999833106995
0.28137603402137756,0.8866694569587708,0.35556355118751526,0.8133333325386047
0.2763531804084778,0.8860386610031128,0.3539775013923645,0.8233333230018616
0.2708778977394104,0.8912951946258545,0.3606845736503601,0.8333333134651184
0.26996734738349915,0.8902438879013062,0.3554801046848297,0.8266666531562805
0.2661348879337311,0.8931875228881836,0.35863542556762695,0.8333333134651184
0.2608959674835205,0.8942388296127319,0.35845711827278137,0.8299999833106995
0.2632508873939514,0.8917157053947449,0.3509725034236908,0.8199999928474426
0.2611885666847229,0.8933978080749512,0.3701065182685852,0.8366666436195374
0.25208544731140137,0.9009671807289124,0.3569733500480652,0.8199999928474426
0.251656174659729,0.8986543416976929,0.3551264703273773,0.8166666626930237
0.2456308752298355,0.9047518968582153,0.3605841100215912,0.8100000023841858
0.2435058355331421,0.9047518968582153,0.35303860902786255,0.8299999833106995
0.23930132389068604,0.9072750210762024,0.3557113707065582,0.8233333230018616
0.23694923520088196,0.9079058170318604,0.35361695289611816,0.8366666436195374
0.23611463606357574,0.9091673493385315,0.37859243154525757,0.8366666436195374
0.23706799745559692,0.9081160426139832,0.3506035804748535,0.8266666531562805
0.23195327818393707,0.9112699627876282,0.355478972196579,0.8266666531562805
0.23030723631381989,0.9110597372055054,0.3639988303184509,0.8299999833106995
0.2270311415195465,0.9135828614234924,0.3675311505794525,0.8233333230018616
0.22973448038101196,0.9093776345252991,0.36270207166671753,0.8333333134651184
0.22422660887241364,0.9137930870056152,0.3538767099380493,0.8333333134651184
0.21785905957221985,0.9192599058151245,0.3650219142436981,0.8366666436195374
