loss,accuracy,val_loss,val_accuracy
0.6006082892417908,0.6848191618919373,0.5368924140930176,0.7266666889190674
0.4738965630531311,0.7941547632217407,0.4639824330806732,0.7733333110809326
0.4270610213279724,0.8174936771392822,0.4533255398273468,0.7799999713897705
0.41468146443367004,0.8206475973129272,0.40643373131752014,0.7933333516120911
0.40616369247436523,0.8153910636901855,0.3928194046020508,0.8100000023841858
0.37804895639419556,0.8351556062698364,0.41443365812301636,0.8100000023841858
0.3812205195426941,0.8324221968650818,0.39150431752204895,0.8233333230018616
0.3974459171295166,0.8120269179344177,0.3919038474559784,0.8166666626930237
0.37117478251457214,0.8307400941848755,0.38976433873176575,0.8199999928474426
0.36520498991012573,0.8372582197189331,0.40084829926490784,0.7833333611488342
0.36197927594184875,0.8343145251274109,0.4199085533618927,0.7900000214576721
0.3760598301887512,0.825904130935669,0.4330478310585022,0.7799999713897705
0.3650229275226593,0.8313708901405334,0.3728516101837158,0.8133333325386047
0.35405874252319336,0.8418839573860168,0.35866492986679077,0.8199999928474426
0.3443763554096222,0.8507148623466492,0.3842848539352417,0.8100000023841858
0.36535075306892395,0.827796459197998,0.374069482088089,0.8133333325386047
0.3541575074195862,0.8385197520256042,0.4126390814781189,0.800000011920929
0.3555179238319397,0.839991569519043,0.3614388704299927,0.8233333230018616
0.34124237298965454,0.8490328192710876,0.3634912371635437,0.8199999928474426
0.33549633622169495,0.8515559434890747,0.3548889756202698,0.8399999737739563
0.3338201940059662,0.8561816811561584,0.3779555857181549,0.8033333420753479
0.3311731517314911,0.852607250213623,0.3711732029914856,0.8233333230018616
0.3307008743286133,0.8523969650268555,0.41086071729660034,0.8266666531562805
0.3329603970050812,0.8509251475334167,0.3546793758869171,0.8366666436195374
0.3437662720680237,0.8433557748794556,0.38725221157073975,0.8233333230018616
0.3237195611000061,0.85786372423172,0.3996327817440033,0.7933333516120911
0.3272888958454132,0.8557611703872681,0.3942396938800812,0.8100000023841858
0.3320595622062683,0.8553406000137329,0.3957468867301941,0.8199999928474426
0.31998875737190247,0.8637510538101196,0.35943880677223206,0.8299999833106995
0.3249611556529999,0.8547098636627197,0.3627462387084961,0.8166666626930237
0.32343485951423645,0.8580740094184875,0.35979339480400085,0.8199999928474426
0.3180108666419983,0.8631202578544617,0.35596251487731934,0.8366666436195374
0.3444107174873352,0.8387300372123718,0.4157581031322479,0.7866666913032532
0.32670891284942627,0.8538687825202942,0.3369005024433136,0.8399999737739563
0.31779786944389343,0.8597561120986938,0.3764401078224182,0.8033333420753479
0.3176681101322174,0.8576534986495972,0.36660507321357727,0.8100000023841858
0.3182429373264313,0.85786372423172,0.39352384209632874,0.8166666626930237
0.32003921270370483,0.8622792363166809,0.3365720212459564,0.8299999833106995
0.3175846040248871,0.8612279295921326,0.3492804169654846,0.8333333134651184
0.31343063712120056,0.861648440361023,0.3610272705554962,0.8366666436195374
0.31551340222358704,0.8608074188232422,0.37922748923301697,0.8066666722297668
0.306058406829834,0.8660638928413391,0.3563821017742157,0.8233333230018616
0.3168831467628479,0.8650125861167908,0.37501052021980286,0.8199999928474426
0.3124534487724304,0.8652228713035583,0.36390602588653564,0.8366666436195374
0.31787988543510437,0.8580740094184875,0.38085073232650757,0.8399999737739563
0.31433340907096863,0.86417156457901,0.36234405636787415,0.8166666626930237
0.31051263213157654,0.8595458269119263,0.3651801645755768,0.8166666626930237
0.3173483908176422,0.8587048053741455,0.37653055787086487,0.8133333325386047
0.3070681691169739,0.868587076663971,0.3624942898750305,0.800000011920929
0.31120890378952026,0.86417156457901,0.35639968514442444,0.8399999737739563
