loss,accuracy,val_loss,val_accuracy
0.2701813280582428,0.8945780992507935,0.2197616696357727,0.9121196269989014
0.20965152978897095,0.9164099097251892,0.20119503140449524,0.9173662066459656
0.19216914474964142,0.9232282042503357,0.19568349421024323,0.9247114658355713
0.1853630542755127,0.9258178472518921,0.1931648850440979,0.9213011264801025
0.18057672679424286,0.927751898765564,0.19789279997348785,0.9205141663551331
0.1734064668416977,0.9303088188171387,0.19194748997688293,0.9199895262718201
0.16844989359378815,0.9321117401123047,0.2082153558731079,0.9197272062301636
0.16715845465660095,0.9329312443733215,0.21487011015415192,0.9163168668746948
0.1605711579322815,0.936143696308136,0.20367713272571564,0.9213011264801025
0.1634192019701004,0.9343079924583435,0.21615161001682281,0.9181532263755798
0.1551431566476822,0.9371271133422852,0.18028433620929718,0.9260230660438538
0.1540369838476181,0.9387989044189453,0.19147203862667084,0.9252361059188843
0.1505054086446762,0.9406018257141113,0.18649239838123322,0.926810085773468
0.14810523390769958,0.9418147206306458,0.18130573630332947,0.927859365940094
0.1494510918855667,0.9417163729667664,0.17969591915607452,0.926810085773468
0.14557889103889465,0.9420114159584045,0.17843812704086304,0.9265477657318115
0.14278174936771393,0.9427981376647949,0.18808704614639282,0.9291710257530212
0.14423206448554993,0.9421753287315369,0.1815320998430252,0.9218258261680603
0.13963079452514648,0.9435192942619324,0.1782950609922409,0.9286463856697083
0.1372077614068985,0.9455189108848572,0.1825529783964157,0.9247114658355713
0.1368635594844818,0.9455844759941101,0.19069243967533112,0.9205141663551331
0.13327021896839142,0.947518527507782,0.21886904537677765,0.9197272062301636
0.13393601775169373,0.9467973709106445,0.18735425174236298,0.9289087057113647
0.13143804669380188,0.9487642049789429,0.17880943417549133,0.926810085773468
0.13011614978313446,0.9495181441307068,0.18159548938274384,0.9262853860855103
0.12757694721221924,0.9507637619972229,0.18105050921440125,0.929695725440979
0.1278485357761383,0.9502065181732178,0.1825716495513916,0.9299580454826355
0.1276368796825409,0.9498786926269531,0.19374306499958038,0.9289087057113647
0.12673889100551605,0.9505343437194824,0.18277642130851746,0.9252361059188843
0.12554849684238434,0.9517471790313721,0.1820153445005417,0.9252361059188843
0.12367621809244156,0.9514194130897522,0.1883677840232849,0.926810085773468
0.12201288342475891,0.9523700475692749,0.1895516812801361,0.9218258261680603
0.12262021005153656,0.9512555003166199,0.183500736951828,0.9260230660438538
0.12082183361053467,0.9531239867210388,0.18463923037052155,0.9260230660438538
0.11744244396686554,0.9545007348060608,0.18293720483779907,0.9299580454826355
0.11777370423078537,0.9545007348060608,0.18781350553035736,0.9289087057113647
0.11554840952157974,0.9563364386558533,0.18571408092975616,0.9260230660438538
0.11842367053031921,0.9534517526626587,0.18568827211856842,0.9294333457946777
0.11458573490381241,0.9562708735466003,0.1878826767206192,0.929695725440979
0.11322309076786041,0.9575821161270142,0.18523435294628143,0.9254984259605408
0.1130460873246193,0.956598699092865,0.186677485704422,0.9252361059188843
0.11280687153339386,0.9575165510177612,0.20473068952560425,0.927334725856781
0.11212639510631561,0.9576148986816406,0.18677681684494019,0.9286463856697083
0.1113966852426529,0.9589588642120361,0.18582014739513397,0.9286463856697083
0.11044774204492569,0.9584999680519104,0.20496711134910583,0.9131689667701721
0.11136617511510849,0.9571231603622437,0.1904364824295044,0.9228751063346863
0.10965143889188766,0.9573526382446289,0.19174189865589142,0.9231374859809875
0.10715839266777039,0.9585655331611633,0.1936008483171463,0.9289087057113647
0.10642117261886597,0.9596145153045654,0.19094866514205933,0.9283840656280518
0.10710936784744263,0.9584671854972839,0.1902274787425995,0.927859365940094
0.10534325987100601,0.9604995846748352,0.2004420906305313,0.9294333457946777
0.10751966387033463,0.9593194723129272,0.191849485039711,0.9218258261680603
0.10462114959955215,0.9604340195655823,0.19353848695755005,0.9226127862930298
0.10382752120494843,0.9621713757514954,0.21600238978862762,0.9270724058151245
0.10308659821748734,0.9610568284988403,0.20093977451324463,0.9283840656280518
0.10278947651386261,0.9611551761627197,0.1943618655204773,0.930220365524292
0.10098608583211899,0.9623680710792542,0.19394618272781372,0.923399806022644
0.10052799433469772,0.9624008536338806,0.20505814254283905,0.9289087057113647
0.10054706782102585,0.962007462978363,0.19501735270023346,0.9270724058151245
