loss,accuracy,val_loss,val_accuracy
0.5268147587776184,0.7262907028198242,0.4348863959312439,0.7977777719497681
0.41385719180107117,0.813973069190979,0.4006989300251007,0.8211110830307007
0.3757476210594177,0.8423120379447937,0.3953424096107483,0.8177777528762817
0.3500298857688904,0.8559203147888184,0.3600448966026306,0.8311111330986023
0.3334116041660309,0.8588664531707764,0.35198676586151123,0.8422222137451172
0.32009220123291016,0.8688271641731262,0.3501586318016052,0.8411111235618591
0.31559520959854126,0.8702300786972046,0.3509063124656677,0.8411111235618591
0.3016660213470459,0.8793490529060364,0.33965808153152466,0.8444444537162781
0.2937009036540985,0.8797699213027954,0.37115970253944397,0.8355555534362793
0.2894706130027771,0.8814533948898315,0.33400994539260864,0.846666693687439
0.2799006998538971,0.8866442441940308,0.33663666248321533,0.8455555438995361
0.27823972702026367,0.8852413296699524,0.3393164873123169,0.851111114025116
0.26953884959220886,0.8940796852111816,0.3529486060142517,0.851111114025116
0.26492977142333984,0.8971661329269409,0.32770228385925293,0.8577777743339539
0.2610628306865692,0.8945005536079407,0.3270721733570099,0.8566666841506958
0.25338470935821533,0.9031986594200134,0.3290911316871643,0.852222204208374
0.2501012682914734,0.9058641791343689,0.3280091881752014,0.8622221946716309
0.2513945698738098,0.9020763039588928,0.32935085892677307,0.8422222137451172
0.24244923889636993,0.9061447978019714,0.3446260094642639,0.8577777743339539
0.23984622955322266,0.9086700081825256,0.3230128884315491,0.8633333444595337
0.2399020791053772,0.9071268439292908,0.32302016019821167,0.8622221946716309
0.23482303321361542,0.9099326729774475,0.3237590491771698,0.8611111044883728
0.22776032984256744,0.9144219756126404,0.32408377528190613,0.8611111044883728
0.23128116130828857,0.9116161465644836,0.32295942306518555,0.8544444441795349
0.22259581089019775,0.9177889823913574,0.3246770203113556,0.8488888740539551
0.21989654004573822,0.9208754301071167,0.3289639949798584,0.8544444441795349
0.2187597155570984,0.9177889823913574,0.32457050681114197,0.855555534362793
0.2153519093990326,0.9234007000923157,0.33123067021369934,0.8433333039283752
0.2119482308626175,0.9226992130279541,0.32347050309181213,0.8600000143051147
0.21219296753406525,0.9239618182182312,0.32631224393844604,0.8500000238418579
0.2139211744070053,0.9165263772010803,0.36887118220329285,0.8277778029441833
0.20822696387767792,0.9226992130279541,0.3275415003299713,0.8622221946716309
0.20349687337875366,0.9280303120613098,0.32779088616371155,0.847777783870697
0.2018522173166275,0.929713785648346,0.3261379897594452,0.8566666841506958
0.1967904269695282,0.9311167001724243,0.3251969516277313,0.8577777743339539
0.20348753035068512,0.9232603907585144,0.32440754771232605,0.852222204208374
0.1933903694152832,0.9349045753479004,0.32566937804222107,0.855555534362793
0.19083626568317413,0.9347643256187439,0.325648695230484,0.8600000143051147
0.19225135445594788,0.9315375685691833,0.32191917300224304,0.8533333539962769
0.18824109435081482,0.9354657530784607,0.33677682280540466,0.8611111044883728
0.1883401870727539,0.9319584965705872,0.3432721197605133,0.8600000143051147
0.1857479214668274,0.9342031478881836,0.32924339175224304,0.8577777743339539
0.1821197122335434,0.9384118914604187,0.32568204402923584,0.852222204208374
0.18197943270206451,0.9378507137298584,0.3269798159599304,0.855555534362793
0.17910586297512054,0.9413580298423767,0.3288305401802063,0.8533333539962769
0.17646943032741547,0.9426206350326538,0.3261507451534271,0.8544444441795349
0.1779896765947342,0.9417788982391357,0.32823285460472107,0.852222204208374
0.17304374277591705,0.9427609443664551,0.326806902885437,0.852222204208374
0.17461541295051575,0.9405162930488586,0.3249536454677582,0.8533333539962769
0.16961665451526642,0.9431818127632141,0.3285823166370392,0.8566666841506958
